successful_ticker,timestamp
AVAL,2025-08-22 11:38:43
NGS,2025-08-22 11:38:43
MS-PA,2025-08-22 11:38:43
FLS,2025-08-22 11:38:43
ROG,2025-08-22 11:38:43
TBB,2025-08-22 11:38:43
BBY,2025-08-22 11:38:43
MX,2025-08-22 11:38:43
HLI,2025-08-22 11:38:43
FTV,2025-08-22 11:38:43
MS-PE,2025-08-22 11:38:43
SPXC,2025-08-22 11:38:43
CAVA,2025-08-22 11:38:43
DEA,2025-08-22 11:38:43
BXP,2025-08-22 11:38:43
HIG,2025-08-22 11:38:43
QUAD,2025-08-22 11:38:43
PBI,2025-08-22 11:38:43
TMHC,2025-08-22 11:38:43
SBH,2025-08-22 11:38:43
BCBP,2025-08-22 11:38:43
MS-PP,2025-08-22 11:38:43
SQM,2025-08-22 11:38:43
NMAX,2025-08-22 11:38:43
CIVI,2025-08-22 11:38:43
SN,2025-08-22 11:38:43
OGS,2025-08-22 11:38:43
TDS,2025-08-22 11:38:43
UNF,2025-08-22 11:38:43
NRGV,2025-08-22 11:38:43
NET,2025-08-22 11:38:43
TPR,2025-08-22 11:38:43
MET,2025-08-22 11:38:43
VAL,2025-08-22 11:38:43
MDU,2025-08-22 11:38:43
BLDR,2025-08-22 11:38:43
NFG,2025-08-22 11:38:43
MTB,2025-08-22 11:38:43
SST,2025-08-22 11:38:43
USPH,2025-08-22 11:38:43
OOMA,2025-08-22 11:38:43
DEI,2025-08-22 11:38:43
EPR,2025-08-22 11:38:43
LXP,2025-08-22 11:38:43
CMP,2025-08-22 11:38:43
PMT,2025-08-22 11:38:43
LAC,2025-08-22 11:38:43
MC,2025-08-22 11:38:43
MTDR,2025-08-22 11:38:43
SSL,2025-08-22 11:38:43
IX,2025-08-22 11:38:43
CON,2025-08-22 11:38:43
BKH,2025-08-22 11:38:43
MTG,2025-08-22 11:38:43
CTRE,2025-08-22 11:38:43
INN,2025-08-22 11:38:43
TPH,2025-08-22 11:38:43
MGR,2025-08-22 11:38:43
ARX,2025-08-22 11:38:43
SKLZ,2025-08-22 11:38:43
AVNT,2025-08-22 11:38:43
OVV,2025-08-22 11:38:43
STWD,2025-08-22 11:38:43
CLW,2025-08-22 11:38:43
NEE,2025-08-22 11:38:43
STZ,2025-08-22 11:38:43
TIXT,2025-08-22 11:38:43
SES,2025-08-22 11:38:43
CE,2025-08-22 11:38:43
CRM,2025-08-22 11:38:43
APOS,2025-08-22 11:38:43
NEE-PR,2025-08-22 11:38:43
AAP,2025-08-22 11:38:43
BDC,2025-08-22 11:38:43
ATI,2025-08-22 11:38:43
AIR,2025-08-22 11:38:43
IPSC,2025-08-22 11:38:43
VHC,2025-08-22 11:38:43
PKE,2025-08-22 11:38:43
WS,2025-08-22 11:38:43
BE,2025-08-22 11:38:43
GEV,2025-08-22 11:38:43
TY,2025-08-22 11:38:43
CELU,2025-08-22 11:38:43
LUV,2025-08-22 11:38:43
GSK,2025-08-22 11:38:43
KLRS,2025-08-22 11:38:43
NOW,2025-08-22 11:38:43
VIPS,2025-08-22 11:38:43
LU,2025-08-22 11:38:43
RYN,2025-08-22 11:38:43
SOS,2025-08-22 11:38:43
CAAP,2025-08-22 11:38:43
NVT,2025-08-22 11:38:43
CIM,2025-08-22 11:38:43
STN,2025-08-22 11:38:43
RIO,2025-08-22 11:38:43
NVST,2025-08-22 11:38:43
LVWR,2025-08-22 11:38:43
ERJ,2025-08-22 11:38:43
FINV,2025-08-22 11:38:43
AL,2025-08-22 11:38:43
APO,2025-08-22 11:38:43
OBK,2025-08-22 11:38:43
FET,2025-08-22 11:38:43
CVS,2025-08-22 11:38:43
AAT,2025-08-22 11:38:43
ALL-PI,2025-08-22 11:38:43
DAVE,2025-08-22 11:38:43
AXL,2025-08-22 11:38:43
BAX,2025-08-22 11:38:43
DHR,2025-08-22 11:38:43
CSL,2025-08-22 11:38:43
CUBE,2025-08-22 11:38:43
AVBP,2025-08-22 11:38:43
CMCO,2025-08-22 11:38:43
AG,2025-08-22 11:38:43
AGCO,2025-08-22 11:38:43
SXI,2025-08-22 11:38:43
KIM-PL,2025-08-22 11:38:43
FENG,2025-08-22 11:38:43
TTI,2025-08-22 11:38:43
ALB,2025-08-22 11:38:43
AFGC,2025-08-22 11:38:43
KEY,2025-08-22 11:38:43
WT,2025-08-22 11:38:43
ECL,2025-08-22 11:38:43
CSV,2025-08-22 11:38:43
IRM,2025-08-22 11:38:43
ACM,2025-08-22 11:38:43
CRH,2025-08-22 11:38:43
COF-PL,2025-08-22 11:38:43
ACI,2025-08-22 11:38:43
CVEO,2025-08-22 11:38:43
BWLP,2025-08-22 11:38:43
ACET,2025-08-22 11:38:43
CPA,2025-08-22 11:38:43
AVTR,2025-08-22 11:38:43
EBR,2025-08-22 11:38:43
VVV,2025-08-22 11:38:43
ESRT,2025-08-22 11:38:43
AOMR,2025-08-22 11:38:43
MSCI,2025-08-22 11:38:43
SWX,2025-08-22 11:38:43
GNK,2025-08-22 11:38:43
PEN,2025-08-22 11:38:43
ALEX,2025-08-22 11:38:43
TDS-PU,2025-08-22 11:38:43
BAC-PO,2025-08-22 11:38:43
BAC-PP,2025-08-22 11:38:43
IIPR,2025-08-22 11:38:43
GNL,2025-08-22 11:38:43
AWI,2025-08-22 11:38:43
KEX,2025-08-22 11:38:43
AME,2025-08-22 11:38:43
AEBI,2025-08-22 11:38:43
BLSH,2025-08-22 11:38:43
DAC,2025-08-22 11:38:43
CMSD,2025-08-22 11:38:43
FBLA,2025-08-22 11:38:43
AXS-PE,2025-08-22 11:38:43
CRI,2025-08-22 11:38:43
AMN,2025-08-22 11:38:43
CMSA,2025-08-22 11:38:43
BSAC,2025-08-22 11:38:43
COF-PJ,2025-08-22 11:38:43
RF-PC,2025-08-22 11:38:43
BIPI,2025-08-22 11:38:43
SA,2025-08-22 11:38:43
BIO,2025-08-22 11:38:43
CIM-PB,2025-08-22 11:38:43
BML-PH,2025-08-22 11:38:43
ED,2025-08-22 11:38:43
BW-PA,2025-08-22 11:38:43
PDCC,2025-08-22 11:38:43
AXP,2025-08-22 11:38:43
ONTF,2025-08-22 11:38:43
VLTO,2025-08-22 11:38:43
MTN,2025-08-22 11:38:43
TG,2025-08-22 11:38:43
WY,2025-08-22 11:38:43
ODC,2025-08-22 11:38:43
TGLS,2025-08-22 11:38:43
NUS,2025-08-22 11:38:43
PSA-PF,2025-08-22 11:38:43
RBOT,2025-08-22 11:38:43
MEC,2025-08-22 11:38:43
NNN,2025-08-22 11:38:43
NKE,2025-08-22 11:38:43
LINC,2025-08-22 11:38:43
MET-PA,2025-08-22 11:38:43
GWRE,2025-08-22 11:38:43
AC,2025-08-22 11:38:43
AMCR,2025-08-22 11:38:43
AIT,2025-08-22 11:38:43
NOV,2025-08-22 11:38:43
ALG,2025-08-22 11:38:43
DAR,2025-08-22 11:38:43
AMX,2025-08-22 11:38:43
RITM,2025-08-22 11:38:43
BWSN,2025-08-22 11:38:43
SHCO,2025-08-22 11:38:43
EXPI,2025-08-22 11:38:43
FDP,2025-08-22 11:38:43
FBRT,2025-08-22 11:38:43
DK,2025-08-22 11:38:43
FCN,2025-08-22 11:38:43
ELF,2025-08-22 11:38:43
DRI,2025-08-22 11:38:43
CODI,2025-08-22 11:38:43
ASBP,2025-08-22 11:38:43
BRO,2025-08-22 11:38:43
CADE-PA,2025-08-22 11:38:43
GRDN,2025-08-22 11:38:43
HPP,2025-08-22 11:38:43
CCO,2025-08-22 11:38:43
IBM,2025-08-22 11:38:43
BLK,2025-08-22 11:38:43
PFS,2025-08-22 11:38:43
C,2025-08-22 11:38:43
KD,2025-08-22 11:38:43
EQR,2025-08-22 11:38:43
WEC,2025-08-22 11:38:43
EIC,2025-08-22 11:38:43
BRK-B,2025-08-22 11:38:43
AESI,2025-08-22 11:38:43
EHC,2025-08-22 11:38:43
F-PD,2025-08-22 11:38:43
BROS,2025-08-22 11:38:43
WFC-PD,2025-08-22 11:38:43
FLXS,2025-08-22 11:38:43
EGY,2025-08-22 11:38:43
DLR-PK,2025-08-22 11:38:43
C-PN,2025-08-22 11:38:43
BKD,2025-08-22 11:38:43
EFC,2025-08-22 11:38:43
NOMD,2025-08-22 11:38:43
PK,2025-08-22 11:38:43
TEL,2025-08-22 11:38:43
BLCO,2025-08-22 11:38:43
BNED,2025-08-22 11:38:43
KRC,2025-08-22 11:38:43
BRT,2025-08-22 11:38:43
SW,2025-08-22 11:38:43
RH,2025-08-22 11:38:43
BEN,2025-08-22 11:38:43
DXYZ,2025-08-22 11:38:43
ENS,2025-08-22 11:38:43
IBP,2025-08-22 11:38:43
ENTX,2025-08-22 11:38:43
F-PB,2025-08-22 11:38:43
ENR,2025-08-22 11:38:43
ENTA,2025-08-22 11:38:43
DNB,2025-08-22 11:38:43
ESAB,2025-08-22 11:38:43
PRMB,2025-08-22 11:38:43
KVYO,2025-08-22 11:38:43
MYE,2025-08-22 11:38:43
SRE,2025-08-22 11:38:43
RBA,2025-08-22 11:38:43
HR,2025-08-22 11:38:43
HPQ,2025-08-22 11:38:43
HPE,2025-08-22 11:38:43
OLO,2025-08-22 11:38:43
PAC,2025-08-22 11:38:43
FCX,2025-08-22 11:38:43
FLNG,2025-08-22 11:38:43
NIQ,2025-08-22 11:38:43
WRB-PH,2025-08-22 11:38:43
OEC,2025-08-22 11:38:43
EQV,2025-08-22 11:38:43
NXRT,2025-08-22 11:38:43
LSPD,2025-08-22 11:38:43
PUK,2025-08-22 11:38:43
FRO,2025-08-22 11:38:43
TSLX,2025-08-22 11:38:43
TBN,2025-08-22 11:38:43
FHI,2025-08-22 11:38:43
GLW,2025-08-22 11:38:43
AROC,2025-08-22 11:38:43
MO,2025-08-22 11:38:43
STEL,2025-08-22 11:38:43
EGO,2025-08-22 11:38:43
FNKO,2025-08-22 11:38:43
MLKN,2025-08-22 11:38:43
BCS,2025-08-22 11:38:43
NWG,2025-08-22 11:38:43
DDS,2025-08-22 11:38:43
VIK,2025-08-22 11:38:43
CARS,2025-08-22 11:38:43
SREA,2025-08-22 11:38:43
FC,2025-08-22 11:38:43
CURV,2025-08-22 11:38:43
DECK,2025-08-22 11:38:43
NTST,2025-08-22 11:38:43
DQ,2025-08-22 11:38:43
AR,2025-08-22 11:38:43
DRCT,2025-08-22 11:38:43
BHVN,2025-08-22 11:38:43
KEY-PJ,2025-08-22 11:38:43
XYZ,2025-08-22 11:38:43
MANU,2025-08-22 11:38:43
GL,2025-08-22 11:38:43
PSO,2025-08-22 11:38:43
GROV,2025-08-22 11:38:43
M,2025-08-22 11:38:43
BGM,2025-08-22 11:38:43
PLYM,2025-08-22 11:38:43
BRC,2025-08-22 11:38:43
HMN,2025-08-22 11:38:43
BGSF,2025-08-22 11:38:43
CMC,2025-08-22 11:38:43
LAW,2025-08-22 11:38:43
LVS,2025-08-22 11:38:43
PCG,2025-08-22 11:38:43
UNFI,2025-08-22 11:38:43
YETI,2025-08-22 11:38:43
FOUR,2025-08-22 11:38:43
BCO,2025-08-22 11:38:43
GBTG,2025-08-22 11:38:43
FPI,2025-08-22 11:38:43
ONON,2025-08-22 11:38:43
LAR,2025-08-22 11:38:43
YOU,2025-08-22 11:38:43
LOB,2025-08-22 11:38:43
PBH,2025-08-22 11:38:43
LTC,2025-08-22 11:38:43
VMI,2025-08-22 11:38:43
ARTV,2025-08-22 11:38:43
GSBD,2025-08-22 11:38:43
FRGE,2025-08-22 11:38:43
PB,2025-08-22 11:38:43
BH,2025-08-22 11:38:43
LHX,2025-08-22 11:38:43
HLLY,2025-08-22 11:38:43
LOW,2025-08-22 11:38:43
KNX,2025-08-22 11:38:43
FVR,2025-08-22 11:38:43
LYV,2025-08-22 11:38:43
LOAR,2025-08-22 11:38:43
FL,2025-08-22 11:38:43
UPS,2025-08-22 11:38:43
ALL,2025-08-22 11:38:43
WM,2025-08-22 11:38:43
INFY,2025-08-22 11:38:43
SOJD,2025-08-22 11:38:43
HRB,2025-08-22 11:38:43
SKM,2025-08-22 11:38:43
IMAX,2025-08-22 11:38:43
CMRE,2025-08-22 11:38:43
SHW,2025-08-22 11:38:43
LDOS,2025-08-22 11:38:43
CFG,2025-08-22 11:38:43
LEVI,2025-08-22 11:38:43
DOLE,2025-08-22 11:38:43
PATH,2025-08-22 11:38:43
GMS,2025-08-22 11:38:43
KO,2025-08-22 11:38:43
FSLY,2025-08-22 11:38:43
J,2025-08-22 11:38:43
HUBB,2025-08-22 11:38:43
PSTG,2025-08-22 11:38:43
HAFN,2025-08-22 11:38:43
QS,2025-08-22 11:38:43
WHG,2025-08-22 11:38:43
FUBO,2025-08-22 11:38:43
WLY,2025-08-22 11:38:43
HVT,2025-08-22 11:38:43
MFC,2025-08-22 11:38:43
CNP,2025-08-22 11:38:43
HGV,2025-08-22 11:38:43
RL,2025-08-22 11:38:43
UAN,2025-08-22 11:38:43
LUXE,2025-08-22 11:38:43
OC,2025-08-22 11:38:43
RYI,2025-08-22 11:38:43
SSD,2025-08-22 11:38:43
STEM,2025-08-22 11:38:43
TRTN-PA,2025-08-22 11:38:43
VZ,2025-08-22 11:38:43
TRU,2025-08-22 11:38:43
SFL,2025-08-22 11:38:43
SHG,2025-08-22 11:38:43
MGRE,2025-08-22 11:38:43
TCI,2025-08-22 11:38:43
MSI,2025-08-22 11:38:43
VIRT,2025-08-22 11:38:43
VOYG,2025-08-22 11:38:43
THS,2025-08-22 11:38:43
SONY,2025-08-22 11:38:43
TGNA,2025-08-22 11:38:43
RSI,2025-08-22 11:38:43
MP,2025-08-22 11:38:43
VRE,2025-08-22 11:38:43
MGY,2025-08-22 11:38:43
SHEL,2025-08-22 11:38:43
MMS,2025-08-22 11:38:43
MWA,2025-08-22 11:38:43
STNG,2025-08-22 11:38:43
MRP,2025-08-22 11:38:43
TFC-PR,2025-08-22 11:38:43
MG,2025-08-22 11:38:43
DY,2025-08-22 11:38:43
BF-A,2025-08-22 11:38:43
TRN,2025-08-22 11:38:43
ARMK,2025-08-22 11:38:43
GOLF,2025-08-22 11:38:43
PRGO,2025-08-22 11:38:43
MTW,2025-08-22 11:38:43
APTV,2025-08-22 11:38:43
PRKS,2025-08-22 11:38:43
BHC,2025-08-22 11:38:43
BAC-PM,2025-08-22 11:38:43
ESE,2025-08-22 11:38:43
AGM-PG,2025-08-22 11:38:43
BAC-PK,2025-08-22 11:38:43
AHT,2025-08-22 11:38:43
HEPS,2025-08-22 11:38:43
UHT,2025-08-22 11:38:43
BFAM,2025-08-22 11:38:43
HRTG,2025-08-22 11:38:43
STM,2025-08-22 11:38:43
CCL,2025-08-22 11:38:43
SOL,2025-08-22 11:38:43
YUM,2025-08-22 11:38:43
UHAL-B,2025-08-22 11:38:43
RMAX,2025-08-22 11:38:43
ASX,2025-08-22 11:38:43
PVH,2025-08-22 11:38:43
RGA,2025-08-22 11:38:43
ASB,2025-08-22 11:38:43
R,2025-08-22 11:38:43
KBDC,2025-08-22 11:38:43
RELX,2025-08-22 11:38:43
SCHW,2025-08-22 11:38:43
GOOS,2025-08-22 11:38:43
LADR,2025-08-22 11:38:43
UI,2025-08-22 11:38:43
SE,2025-08-22 11:38:43
IP,2025-08-22 11:38:43
SBS,2025-08-22 11:38:43
HUN,2025-08-22 11:38:43
MH,2025-08-22 11:38:43
MTH,2025-08-22 11:38:43
CB,2025-08-22 11:38:43
TALO,2025-08-22 11:38:43
ACN,2025-08-22 11:38:43
BBWI,2025-08-22 11:38:43
BORR,2025-08-22 11:38:43
SLGN,2025-08-22 11:38:43
HG,2025-08-22 11:38:43
DAVA,2025-08-22 11:38:43
DRH,2025-08-22 11:38:43
BBDO,2025-08-22 11:38:43
WKC,2025-08-22 11:38:43
AMPY,2025-08-22 11:38:43
CULP,2025-08-22 11:38:43
VST,2025-08-22 11:38:43
ALLE,2025-08-22 11:38:43
DXC,2025-08-22 11:38:43
IRIX,2025-08-22 11:38:43
MHK,2025-08-22 11:38:43
LAZ,2025-08-22 11:38:43
MTZ,2025-08-22 11:38:43
KZR,2025-08-22 11:38:43
VTEX,2025-08-22 11:38:43
WNC,2025-08-22 11:38:43
WAL,2025-08-22 11:38:43
LPX,2025-08-22 11:38:43
GPJA,2025-08-22 11:38:43
FOSL,2025-08-22 11:38:43
AHR,2025-08-22 11:38:43
WMB,2025-08-22 11:38:43
MAS,2025-08-22 11:38:43
HTB,2025-08-22 11:38:43
SMG,2025-08-22 11:38:43
CVNA,2025-08-22 11:38:43
NBHC,2025-08-22 11:38:43
CRON,2025-08-22 11:38:43
RVTY,2025-08-22 11:38:43
IEX,2025-08-22 11:38:43
LDI,2025-08-22 11:38:43
FUL,2025-08-22 11:38:43
AMRC,2025-08-22 11:38:43
WBX,2025-08-22 11:38:43
FTK,2025-08-22 11:38:43
SAND,2025-08-22 11:38:43
MTB-PJ,2025-08-22 11:38:43
SITC,2025-08-22 11:38:43
KOS,2025-08-22 11:38:43
JHG,2025-08-22 11:38:43
ARCO,2025-08-22 11:38:43
ZK,2025-08-22 11:38:43
EQNR,2025-08-22 11:38:43
MBC,2025-08-22 11:38:43
JD,2025-08-22 11:38:43
KMI,2025-08-22 11:38:43
CR,2025-08-22 11:38:43
BZFD,2025-08-22 11:38:43
ADM,2025-08-22 11:38:43
KEYS,2025-08-22 11:38:43
EMA,2025-08-22 11:38:43
ACHR,2025-08-22 11:38:43
BBU,2025-08-22 11:38:43
LION,2025-08-22 11:38:43
CNXN,2025-08-22 11:38:43
PH,2025-08-22 11:38:43
FIG,2025-08-22 11:38:43
HQL,2025-08-22 11:38:43
CCI,2025-08-22 11:38:43
TGE,2025-08-22 11:38:43
CHD,2025-08-22 11:38:43
PJT,2025-08-22 11:38:43
UZF,2025-08-22 11:38:43
UZE,2025-08-22 11:38:43
UZD,2025-08-22 11:38:43
NNI,2025-08-22 11:38:43
VTLE,2025-08-22 11:38:43
ACCO,2025-08-22 11:38:43
WEAV,2025-08-22 11:38:43
LTRN,2025-08-22 11:38:43
LB,2025-08-22 11:38:43
ABEV,2025-08-22 11:38:43
SCCO,2025-08-22 11:38:43
TEVA,2025-08-22 11:38:43
SBSW,2025-08-22 11:38:43
GETY,2025-08-22 11:38:43
KGC,2025-08-22 11:38:43
TEF,2025-08-22 11:38:43
T-PA,2025-08-22 11:38:43
GL-PD,2025-08-22 11:38:43
LYB,2025-08-22 11:38:43
MMI,2025-08-22 11:38:43
PAM,2025-08-22 11:38:43
DG,2025-08-22 11:38:43
RC,2025-08-22 11:38:43
DE,2025-08-22 11:38:43
PHG,2025-08-22 11:38:43
DAN,2025-08-22 11:38:43
TRGP,2025-08-22 11:38:43
AMBQ,2025-08-22 11:38:43
APAM,2025-08-22 11:38:43
USB-PR,2025-08-22 11:38:43
DT,2025-08-22 11:38:43
MEI,2025-08-22 11:38:43
PFLT,2025-08-22 11:38:43
RYAM,2025-08-22 11:38:43
FSS,2025-08-22 11:38:43
LC,2025-08-22 11:38:43
CATO,2025-08-22 11:38:43
SMHI,2025-08-22 11:38:43
CPS,2025-08-22 11:38:43
BC,2025-08-22 11:38:43
PLOW,2025-08-22 11:38:43
AAUC,2025-08-22 11:38:43
BRBR,2025-08-22 11:38:43
UTL,2025-08-22 11:38:43
GIB,2025-08-22 11:38:43
ZKH,2025-08-22 11:38:43
LZB,2025-08-22 11:38:43
LH,2025-08-22 11:38:43
POR,2025-08-22 11:38:43
STLA,2025-08-22 11:38:43
ESTC,2025-08-22 11:38:43
GTLS-PB,2025-08-22 11:38:43
TOST,2025-08-22 11:38:43
MAA,2025-08-22 11:38:43
UNP,2025-08-22 11:38:43
USB-PQ,2025-08-22 11:38:43
PSBD,2025-08-22 11:38:43
STE,2025-08-22 11:38:43
EPC,2025-08-22 11:38:43
DLB,2025-08-22 11:38:43
AGRO,2025-08-22 11:38:43
MT,2025-08-22 11:38:43
MEG,2025-08-22 11:38:43
GGG,2025-08-22 11:38:43
ZIM,2025-08-22 11:38:43
CNC,2025-08-22 11:38:43
VRTS,2025-08-22 11:38:43
AMT,2025-08-22 11:38:43
AIFF,2025-08-22 11:38:43
NPWR,2025-08-22 11:38:43
UGP,2025-08-22 11:38:43
KRNT,2025-08-22 11:38:43
REZI,2025-08-22 11:38:43
G,2025-08-22 11:38:43
MTX,2025-08-22 11:38:43
BSRR,2025-08-22 11:38:43
AMG,2025-08-22 11:38:43
EGP,2025-08-22 11:38:43
KBR,2025-08-22 11:38:43
APLE,2025-08-22 11:38:43
BHP,2025-08-22 11:38:43
CNK,2025-08-22 11:38:43
HII,2025-08-22 11:38:43
RES,2025-08-22 11:38:43
BBW,2025-08-22 11:38:43
HAYW,2025-08-22 11:38:43
ABNB,2025-08-22 11:38:43
ROK,2025-08-22 11:38:43
VRT,2025-08-22 11:38:43
FPH,2025-08-22 11:38:43
CLDT,2025-08-22 11:38:43
MHO,2025-08-22 11:38:43
XPER,2025-08-22 11:38:43
SAH,2025-08-22 11:38:43
RSKD,2025-08-22 11:38:43
FHN,2025-08-22 11:38:43
RNR,2025-08-22 11:38:43
MSGE,2025-08-22 11:38:43
SYK,2025-08-22 11:38:43
CLX,2025-08-22 11:38:43
NI,2025-08-22 11:38:43
LTH,2025-08-22 11:38:43
ZWS,2025-08-22 11:38:43
HGTY,2025-08-22 11:38:43
KVUE,2025-08-22 11:38:43
JMIA,2025-08-22 11:38:43
AQN,2025-08-22 11:38:43
RCUS,2025-08-22 11:38:43
ALV,2025-08-22 11:38:43
USB-PH,2025-08-22 11:38:43
GLAD,2025-08-22 11:38:43
DOUG,2025-08-22 11:38:43
ABG,2025-08-22 11:38:43
SR,2025-08-22 11:38:43
BY,2025-08-22 11:38:43
AVB,2025-08-22 11:38:43
CRD-B,2025-08-22 11:38:43
CDE,2025-08-22 11:38:43
BAC,2025-08-22 11:38:43
MLR,2025-08-22 11:38:43
MET-PF,2025-08-22 11:38:43
TLYS,2025-08-22 11:38:43
SKY,2025-08-22 11:38:43
ATH-PA,2025-08-22 11:38:43
YPF,2025-08-22 11:38:43
IFF,2025-08-22 11:38:43
SPRU,2025-08-22 11:38:43
CLB,2025-08-22 11:38:43
ARI,2025-08-22 11:38:43
CAPL,2025-08-22 11:38:43
GPC,2025-08-22 11:38:43
CHE,2025-08-22 11:38:43
CAT,2025-08-22 11:38:43
IBTA,2025-08-22 11:38:43
ARES,2025-08-22 11:38:43
SNX,2025-08-22 11:38:43
BMY,2025-08-22 11:38:43
BTX,2025-08-22 11:38:43
SCI,2025-08-22 11:38:43
BX,2025-08-22 11:38:43
DOCS,2025-08-22 11:38:43
CBRE,2025-08-22 11:38:43
RLX,2025-08-22 11:38:43
AXR,2025-08-22 11:38:43
YSG,2025-08-22 11:38:43
AFGD,2025-08-22 11:38:43
CNQ,2025-08-22 11:38:43
HLMN,2025-08-22 11:38:43
ANF,2025-08-22 11:38:43
BWA,2025-08-22 11:38:43
FERG,2025-08-22 11:38:43
S,2025-08-22 11:38:43
SLB,2025-08-22 11:38:43
NSC,2025-08-22 11:38:43
ALX,2025-08-22 11:38:43
ALTG,2025-08-22 11:38:43
HASI,2025-08-22 11:38:43
ALE,2025-08-22 11:38:43
BWMX,2025-08-22 11:38:43
LCII,2025-08-22 11:38:43
AMTM,2025-08-22 11:38:43
ETR,2025-08-22 11:38:43
SCL,2025-08-22 11:38:43
BALL,2025-08-22 11:38:43
ACRE,2025-08-22 11:38:43
ARL,2025-08-22 11:38:43
AEM,2025-08-22 11:38:43
BARK,2025-08-22 11:38:43
DOW,2025-08-22 11:38:43
SNOW,2025-08-22 11:38:43
ALL-PJ,2025-08-22 11:38:43
CBT,2025-08-22 11:38:43
EE,2025-08-22 11:38:43
ARR,2025-08-22 11:38:43
CLCO,2025-08-22 11:38:43
ELP,2025-08-22 11:38:43
GPK,2025-08-22 11:38:43
CXW,2025-08-22 11:38:43
SNV-PE,2025-08-22 11:38:43
ACR,2025-08-22 11:38:43
BAC-PB,2025-08-22 11:38:43
BMA,2025-08-22 11:38:43
DRRX,2025-08-22 11:38:43
BSM,2025-08-22 11:38:43
NX,2025-08-22 11:38:43
BAC-PL,2025-08-22 11:38:43
AORT,2025-08-22 11:38:43
HLN,2025-08-22 11:38:43
CNO,2025-08-22 11:38:43
JPM-PC,2025-08-22 11:38:43
DINO,2025-08-22 11:38:43
ECVT,2025-08-22 11:38:43
EXPO,2025-08-22 11:38:43
CNI,2025-08-22 11:38:43
PII,2025-08-22 11:38:43
UVE,2025-08-22 11:38:43
