date,indicator,value,source,entity_type,entity_code,entity_name,extra_json
2022-08-31,icn_airline_pax_passenger,15271.0,ODP_B551177,airline,AA,아메리칸항공,
2022-08-31,icn_airline_pax_passenger,525309.0,ODP_B551177,airline,KE,대한항공,
2022-08-31,icn_airline_pax_passenger,344830.0,ODP_B551177,airline,OZ,아시아나항공,
2022-09-30,icn_airline_cargo_tons_arrBaggage,540.0,ODP_B551177,airline,7C,제주항공,
2022-09-30,icn_airline_cargo_tons_arrBaggage,60.0,ODP_B551177,airline,AA,아메리칸항공,
2022-09-30,icn_airline_cargo_tons_arrBaggage,51375.0,ODP_B551177,airline,KE,대한항공,
2022-09-30,icn_airline_cargo_tons_arrBaggage,24613.0,ODP_B551177,airline,OZ,아시아나항공,
2022-09-30,icn_airline_cargo_tons_baggage,1191.0,ODP_B551177,airline,7C,제주항공,
2022-09-30,icn_airline_cargo_tons_baggage,269.0,ODP_B551177,airline,AA,아메리칸항공,
2022-09-30,icn_airline_cargo_tons_baggage,102412.0,ODP_B551177,airline,KE,대한항공,
2022-09-30,icn_airline_cargo_tons_baggage,49768.0,ODP_B551177,airline,OZ,아시아나항공,
2022-09-30,icn_airline_cargo_tons_depBaggage,651.0,ODP_B551177,airline,7C,제주항공,
2022-09-30,icn_airline_cargo_tons_depBaggage,209.0,ODP_B551177,airline,AA,아메리칸항공,
2022-09-30,icn_airline_cargo_tons_depBaggage,51037.0,ODP_B551177,airline,KE,대한항공,
2022-09-30,icn_airline_cargo_tons_depBaggage,25155.0,ODP_B551177,airline,OZ,아시아나항공,
2022-09-30,icn_airline_pax_arrPassenger,42259.0,ODP_B551177,airline,7C,제주항공,
2022-09-30,icn_airline_pax_arrPassenger,6842.0,ODP_B551177,airline,AA,아메리칸항공,
2022-09-30,icn_airline_pax_arrPassenger,260207.0,ODP_B551177,airline,KE,대한항공,
2022-09-30,icn_airline_pax_arrPassenger,166441.0,ODP_B551177,airline,OZ,아시아나항공,
2022-09-30,icn_airline_pax_depPassenger,42284.0,ODP_B551177,airline,7C,제주항공,
2022-09-30,icn_airline_pax_depPassenger,7019.0,ODP_B551177,airline,AA,아메리칸항공,
2022-09-30,icn_airline_pax_depPassenger,263804.0,ODP_B551177,airline,KE,대한항공,
2022-09-30,icn_airline_pax_depPassenger,163695.0,ODP_B551177,airline,OZ,아시아나항공,
2022-09-30,icn_airline_pax_passenger,84543.0,ODP_B551177,airline,7C,제주항공,
2022-09-30,icn_airline_pax_passenger,13861.0,ODP_B551177,airline,AA,아메리칸항공,
2022-09-30,icn_airline_pax_passenger,524011.0,ODP_B551177,airline,KE,대한항공,
2022-09-30,icn_airline_pax_passenger,330136.0,ODP_B551177,airline,OZ,아시아나항공,
2022-10-31,icn_airline_cargo_tons_arrBaggage,626.0,ODP_B551177,airline,7C,제주항공,
2022-10-31,icn_airline_cargo_tons_arrBaggage,39.0,ODP_B551177,airline,AA,아메리칸항공,
2022-10-31,icn_airline_cargo_tons_arrBaggage,53101.0,ODP_B551177,airline,KE,대한항공,
2022-10-31,icn_airline_cargo_tons_arrBaggage,25672.0,ODP_B551177,airline,OZ,아시아나항공,
2022-10-31,icn_airline_cargo_tons_baggage,1326.0,ODP_B551177,airline,7C,제주항공,
2022-10-31,icn_airline_cargo_tons_baggage,256.0,ODP_B551177,airline,AA,아메리칸항공,
2022-10-31,icn_airline_cargo_tons_baggage,103981.0,ODP_B551177,airline,KE,대한항공,
2022-10-31,icn_airline_cargo_tons_baggage,51723.0,ODP_B551177,airline,OZ,아시아나항공,
2022-10-31,icn_airline_cargo_tons_depBaggage,700.0,ODP_B551177,airline,7C,제주항공,
2022-10-31,icn_airline_cargo_tons_depBaggage,216.0,ODP_B551177,airline,AA,아메리칸항공,
2022-10-31,icn_airline_cargo_tons_depBaggage,50880.0,ODP_B551177,airline,KE,대한항공,
2022-10-31,icn_airline_cargo_tons_depBaggage,26052.0,ODP_B551177,airline,OZ,아시아나항공,
2022-10-31,icn_airline_pax_arrPassenger,78564.0,ODP_B551177,airline,7C,제주항공,
2022-10-31,icn_airline_pax_arrPassenger,6907.0,ODP_B551177,airline,AA,아메리칸항공,
2022-10-31,icn_airline_pax_arrPassenger,327244.0,ODP_B551177,airline,KE,대한항공,
2022-10-31,icn_airline_pax_arrPassenger,191767.0,ODP_B551177,airline,OZ,아시아나항공,
2022-10-31,icn_airline_pax_depPassenger,79877.0,ODP_B551177,airline,7C,제주항공,
2022-10-31,icn_airline_pax_depPassenger,6777.0,ODP_B551177,airline,AA,아메리칸항공,
2022-10-31,icn_airline_pax_depPassenger,318882.0,ODP_B551177,airline,KE,대한항공,
2022-10-31,icn_airline_pax_depPassenger,182813.0,ODP_B551177,airline,OZ,아시아나항공,
2022-10-31,icn_airline_pax_passenger,158441.0,ODP_B551177,airline,7C,제주항공,
2022-10-31,icn_airline_pax_passenger,13684.0,ODP_B551177,airline,AA,아메리칸항공,
2022-10-31,icn_airline_pax_passenger,646126.0,ODP_B551177,airline,KE,대한항공,
2022-10-31,icn_airline_pax_passenger,374580.0,ODP_B551177,airline,OZ,아시아나항공,
2022-11-30,icn_airline_cargo_tons_arrBaggage,813.0,ODP_B551177,airline,7C,제주항공,
2022-11-30,icn_airline_cargo_tons_arrBaggage,27.0,ODP_B551177,airline,AA,아메리칸항공,
2022-11-30,icn_airline_cargo_tons_arrBaggage,51915.0,ODP_B551177,airline,KE,대한항공,
2022-11-30,icn_airline_cargo_tons_arrBaggage,24905.0,ODP_B551177,airline,OZ,아시아나항공,
2022-11-30,icn_airline_cargo_tons_baggage,1714.0,ODP_B551177,airline,7C,제주항공,
2022-11-30,icn_airline_cargo_tons_baggage,271.0,ODP_B551177,airline,AA,아메리칸항공,
2022-11-30,icn_airline_cargo_tons_baggage,101208.0,ODP_B551177,airline,KE,대한항공,
2022-11-30,icn_airline_cargo_tons_baggage,49281.0,ODP_B551177,airline,OZ,아시아나항공,
2022-11-30,icn_airline_cargo_tons_depBaggage,901.0,ODP_B551177,airline,7C,제주항공,
2022-11-30,icn_airline_cargo_tons_depBaggage,245.0,ODP_B551177,airline,AA,아메리칸항공,
2022-11-30,icn_airline_cargo_tons_depBaggage,49293.0,ODP_B551177,airline,KE,대한항공,
2022-11-30,icn_airline_cargo_tons_depBaggage,24376.0,ODP_B551177,airline,OZ,아시아나항공,
2022-11-30,icn_airline_pax_arrPassenger,121766.0,ODP_B551177,airline,7C,제주항공,
2022-11-30,icn_airline_pax_arrPassenger,7428.0,ODP_B551177,airline,AA,아메리칸항공,
2022-11-30,icn_airline_pax_arrPassenger,325064.0,ODP_B551177,airline,KE,대한항공,
2022-11-30,icn_airline_pax_arrPassenger,186385.0,ODP_B551177,airline,OZ,아시아나항공,
2022-11-30,icn_airline_pax_depPassenger,128209.0,ODP_B551177,airline,7C,제주항공,
2022-11-30,icn_airline_pax_depPassenger,7466.0,ODP_B551177,airline,AA,아메리칸항공,
2022-11-30,icn_airline_pax_depPassenger,336564.0,ODP_B551177,airline,KE,대한항공,
2022-11-30,icn_airline_pax_depPassenger,194688.0,ODP_B551177,airline,OZ,아시아나항공,
2022-11-30,icn_airline_pax_passenger,249975.0,ODP_B551177,airline,7C,제주항공,
2022-11-30,icn_airline_pax_passenger,14894.0,ODP_B551177,airline,AA,아메리칸항공,
2022-11-30,icn_airline_pax_passenger,661628.0,ODP_B551177,airline,KE,대한항공,
2022-11-30,icn_airline_pax_passenger,381073.0,ODP_B551177,airline,OZ,아시아나항공,
2022-12-31,icn_airline_cargo_tons_arrBaggage,882.0,ODP_B551177,airline,7C,제주항공,
2022-12-31,icn_airline_cargo_tons_arrBaggage,15.0,ODP_B551177,airline,AA,아메리칸항공,
2022-12-31,icn_airline_cargo_tons_arrBaggage,52193.0,ODP_B551177,airline,KE,대한항공,
2022-12-31,icn_airline_cargo_tons_arrBaggage,24097.0,ODP_B551177,airline,OZ,아시아나항공,
2022-12-31,icn_airline_cargo_tons_baggage,1831.0,ODP_B551177,airline,7C,제주항공,
2022-12-31,icn_airline_cargo_tons_baggage,349.0,ODP_B551177,airline,AA,아메리칸항공,
2022-12-31,icn_airline_cargo_tons_baggage,99834.0,ODP_B551177,airline,KE,대한항공,
2022-12-31,icn_airline_cargo_tons_baggage,47757.0,ODP_B551177,airline,OZ,아시아나항공,
2022-12-31,icn_airline_cargo_tons_depBaggage,949.0,ODP_B551177,airline,7C,제주항공,
2022-12-31,icn_airline_cargo_tons_depBaggage,335.0,ODP_B551177,airline,AA,아메리칸항공,
2022-12-31,icn_airline_cargo_tons_depBaggage,47641.0,ODP_B551177,airline,KE,대한항공,
2022-12-31,icn_airline_cargo_tons_depBaggage,23660.0,ODP_B551177,airline,OZ,아시아나항공,
2022-12-31,icn_airline_pax_arrPassenger,159862.0,ODP_B551177,airline,7C,제주항공,
