,date,ticker,accounting_item,value
6939,2010-09-30,FORM,NPM,-2.0239297104357195
6945,2010-12-31,FORM,NPM,-0.4648159956276189
6956,2011-03-31,FORM,NPM,-0.5299297516572672
6969,2011-06-30,FORM,NPM,-0.14425018256797972
6976,2011-09-30,FORM,NPM,-0.19004125491701046
6994,2011-12-31,FORM,NPM,-0.8925026469031233
7009,2012-03-31,FORM,NPM,-0.5014652646095501
7018,2012-06-30,FORM,NPM,-0.0769343039060077
7032,2012-09-30,FORM,NPM,-0.35087974407445105
7036,2012-12-31,FORM,NPM,0.012653712175263357
7050,2013-03-31,FORM,NPM,-0.375769669327252
7060,2013-06-30,FORM,NPM,-0.13401240176621554
7072,2013-09-30,FORM,NPM,-0.1584114498624952
7088,2013-12-31,FORM,NPM,-0.3870349771350884
7099,2014-03-31,FORM,NPM,-0.2271484479708358
7108,2014-06-30,FORM,NPM,-0.06422971849388288
7113,2014-09-30,FORM,NPM,-0.0037466354672473726
7130,2014-12-31,FORM,NPM,-0.026246755979518834
7143,2015-03-31,FORM,NPM,0.011054793940335173
7157,2015-06-30,FORM,NPM,0.011341950328212762
7163,2015-09-30,FORM,NPM,-0.03833773647930521
7178,2015-12-31,FORM,NPM,-0.008623331754478838
7194,2016-03-31,FORM,NPM,-0.2574098599168081
7204,2016-06-30,FORM,NPM,0.4439416005681066
7209,2016-09-30,FORM,NPM,-0.11515097446045791
7232,2016-12-31,FORM,NPM,-0.124652912307891
7248,2017-06-30,FORM,NPM,0.04024714932196943
7265,2017-09-30,FORM,NPM,0.08740390301596689
7267,2017-09-30,FORM,NPM,0.12208284714119019
7269,2017-12-31,FORM,NPM,0.04236510716370611
7291,2018-03-31,FORM,NPM,0.01796432496407135
7300,2018-06-30,FORM,NPM,0.06732394158321588
7304,2018-09-30,FORM,NPM,0.056952788745749654
7326,2018-12-31,FORM,NPM,0.6040301802153499
7337,2019-03-31,FORM,NPM,0.0414709597392087
7343,2019-06-30,FORM,NPM,0.050341259835673606
7353,2019-09-30,FORM,NPM,0.0588816818867173
7366,2019-12-31,FORM,NPM,0.10432796466419227
7381,2020-03-31,FORM,NPM,0.09884729989486978
7391,2020-06-30,FORM,NPM,0.12969510340632603
7402,2020-09-30,FORM,NPM,0.12860401357333873
7424,2020-12-31,FORM,NPM,0.09781113767045772
7427,2021-03-31,FORM,NPM,0.10515120341198911
7443,2021-06-30,FORM,NPM,0.09520087624151939
7457,2021-09-30,FORM,NPM,0.10789939146364574
7466,2021-12-31,FORM,NPM,0.1263280617371877
7474,2022-03-31,FORM,NPM,0.15150070496110035
7491,2022-06-30,FORM,NPM,0.14831271118696268
7502,2022-09-30,FORM,NPM,0.024056084790649586
7518,2022-12-31,FORM,NPM,-0.08269924753143318
7538,2023-06-30,FORM,NPM,0.008014428359849028
7545,2023-09-30,FORM,NPM,0.005310551835603787
7546,2023-09-30,FORM,NPM,0.025475739472533877
7563,2023-12-31,FORM,NPM,0.4510266824450087
7580,2024-03-31,FORM,NPM,0.12909171729145058
7587,2024-06-30,FORM,NPM,0.09820026940255426
7601,2024-09-30,FORM,NPM,0.09011288158255458
7611,2024-12-31,FORM,NPM,0.05121831509950761
7620,2025-03-31,FORM,NPM,0.037354980274983074
7100,2014-03-31,ICHR,NPM,-0.004959642713117171
7107,2014-06-30,ICHR,NPM,-0.0002436746131665516
7115,2014-09-30,ICHR,NPM,2.0271366019784854e-05
7127,2014-12-31,ICHR,NPM,-0.042960893854748605
7138,2015-03-31,ICHR,NPM,8.619775090176109e-05
7154,2015-06-30,ICHR,NPM,-0.04497533418204965
7167,2015-09-30,ICHR,NPM,0.04510640553361779
7182,2015-12-31,ICHR,NPM,0.0002330676362280334
7185,2016-03-31,ICHR,NPM,0.0014600133720850902
7205,2016-06-30,ICHR,NPM,0.010150474492738426
7216,2016-09-30,ICHR,NPM,0.07261063328507764
7222,2016-12-31,ICHR,NPM,0.06021703397053452
7233,2017-03-31,ICHR,NPM,0.08634602969657844
7243,2017-06-30,ICHR,NPM,0.06172800861437524
7254,2017-09-30,ICHR,NPM,0.08685926853433341
7274,2017-12-31,ICHR,NPM,0.07869418813136835
7289,2018-03-31,ICHR,NPM,0.0648027934844533
7296,2018-06-30,ICHR,NPM,0.11262265386206537
7306,2018-09-30,ICHR,NPM,0.055003510133727535
7319,2018-12-31,ICHR,NPM,0.02464604461040155
7338,2019-03-31,ICHR,NPM,0.01101348753183246
7351,2019-06-30,ICHR,NPM,0.002413879808901182
7364,2019-09-30,ICHR,NPM,0.005975811881700937
7365,2019-12-31,ICHR,NPM,0.04199519421192997
7387,2020-03-31,ICHR,NPM,0.015448033886596251
7400,2020-06-30,ICHR,NPM,0.030740553519524833
7412,2020-09-30,ICHR,NPM,0.046328586863904286
7423,2020-12-31,ICHR,NPM,0.051113215711568134
7432,2021-03-31,ICHR,NPM,0.05532834906979733
7438,2021-06-30,ICHR,NPM,0.08099309973504117
7448,2021-09-30,ICHR,NPM,0.07052177055791216
7469,2021-12-31,ICHR,NPM,0.05173962700391381
7492,2022-06-30,ICHR,NPM,0.02742319526788699
7504,2022-09-30,ICHR,NPM,0.08162961171736825
7505,2022-09-30,ICHR,NPM,0.0653507707246025
7515,2022-12-31,ICHR,NPM,0.0470535595916744
7522,2023-03-31,ICHR,NPM,-2.2136627263470138e-05
7530,2023-06-30,ICHR,NPM,-0.11164922597941711
7544,2023-09-30,ICHR,NPM,-0.05298306066751033
7559,2023-12-31,ICHR,NPM,-0.05847720425985718
7569,2024-03-31,ICHR,NPM,-0.044636339710899135
7592,2024-06-30,ICHR,NPM,-0.025154137983634063
7597,2024-09-30,ICHR,NPM,-0.013147736798980765
7616,2024-12-31,ICHR,NPM,-0.01690163786858473
7621,2025-03-31,ICHR,NPM,-0.018648886343648374
6540,2000-06-30,KLAC,NPM,0.19022962395939003
6548,2000-09-30,KLAC,NPM,0.1979423483417198
6559,2000-12-31,KLAC,NPM,0.19074226602635694
6567,2001-03-31,KLAC,NPM,0.1728663552639044
6570,2001-06-30,KLAC,NPM,-0.5132467832603286
6578,2001-09-30,KLAC,NPM,0.17195604098386738
6589,2001-12-31,KLAC,NPM,0.1213614814374932
6598,2002-03-31,KLAC,NPM,0.0956265331496354
6605,2002-06-30,KLAC,NPM,0.12461079224210464
6613,2002-09-30,KLAC,NPM,0.13651736259054112
6625,2002-12-31,KLAC,NPM,0.08726912259120143
6636,2003-03-31,KLAC,NPM,0.08984285141538886
6640,2003-06-30,KLAC,NPM,0.09522465805853143
6649,2003-09-30,KLAC,NPM,0.11585055193886215
6660,2003-12-31,KLAC,NPM,0.13149188569673123
6667,2004-03-31,KLAC,NPM,0.16979670166148414
6683,2004-06-30,KLAC,NPM,0.21349664104715854
6686,2004-09-30,KLAC,NPM,0.22438523207645733
6696,2004-12-31,KLAC,NPM,0.22910070882588632
6712,2005-03-31,KLAC,NPM,0.22740121600189064
6715,2005-06-30,KLAC,NPM,0.21355272038315484
6733,2005-09-30,KLAC,NPM,0.1584714586863969
6742,2005-12-31,KLAC,NPM,0.1570772793409431
6749,2006-03-31,KLAC,NPM,0.1893716618813868
6762,2006-06-30,KLAC,NPM,0.22217552248678388
6775,2006-09-30,KLAC,NPM,0.21596757356247506
6784,2006-12-31,KLAC,NPM,0.13869268563155543
6794,2007-03-31,KLAC,NPM,0.21611738489377388
6803,2007-06-30,KLAC,NPM,0.20008745389658714
6807,2007-09-30,KLAC,NPM,0.12720844997258376
6826,2007-12-31,KLAC,NPM,0.13201831442489026
6835,2008-03-31,KLAC,NPM,0.1842851188687172
6839,2008-06-30,KLAC,NPM,0.12867914690177995
6853,2008-09-30,KLAC,NPM,0.0362225898710454
6859,2008-12-31,KLAC,NPM,-1.0949723769443933
6872,2009-03-31,KLAC,NPM,-0.2675187008255494
6880,2009-06-30,KLAC,NPM,-0.09085548237667938
6889,2009-09-30,KLAC,NPM,0.059544132108892374
6907,2009-12-31,KLAC,NPM,0.04949188722735066
6919,2010-03-31,KLAC,NPM,0.11920576877643482
6927,2010-06-30,KLAC,NPM,0.20214722774878938
6933,2010-09-30,KLAC,NPM,0.22598052003247637
6955,2010-12-31,KLAC,NPM,0.24205332710448674
6964,2011-03-31,KLAC,NPM,0.2515205758825215
6973,2011-06-30,KLAC,NPM,0.2745476161395905
6979,2011-09-30,KLAC,NPM,0.2410555999176372
6988,2011-12-31,KLAC,NPM,0.17245152393374444
7005,2012-03-31,KLAC,NPM,0.2443079946842494
7013,2012-06-30,KLAC,NPM,0.2777442252637358
7028,2012-09-30,KLAC,NPM,0.18782476700027334
7040,2012-12-31,KLAC,NPM,0.1584372320809021
7047,2013-03-31,KLAC,NPM,0.22822411728477193
7066,2013-06-30,KLAC,NPM,0.18717223678947603
7077,2013-09-30,KLAC,NPM,0.16890589470134595
7082,2013-12-31,KLAC,NPM,0.19747592284532334
7097,2014-03-31,KLAC,NPM,0.24480669168673844
7109,2014-06-30,KLAC,NPM,0.1753009152398811
7122,2014-09-30,KLAC,NPM,0.11235477935171978
7125,2014-12-31,KLAC,NPM,0.029966423057645592
7140,2015-03-31,KLAC,NPM,0.1782604044368069
7158,2015-06-30,KLAC,NPM,0.18777335878952628
7161,2015-09-30,KLAC,NPM,0.16322723000603756
7175,2015-12-31,KLAC,NPM,0.2143021070194088
7189,2016-03-31,KLAC,NPM,0.24672776247029546
7196,2016-06-30,KLAC,NPM,0.29541945949121545
7211,2016-09-30,KLAC,NPM,0.23725510308749614
7231,2016-12-31,KLAC,NPM,0.2717015344087309
7239,2017-03-31,KLAC,NPM,0.2774781163240896
7246,2017-06-30,KLAC,NPM,0.27290557579153824
7255,2017-09-30,KLAC,NPM,0.28974990227737546
7273,2017-12-31,KLAC,NPM,-0.13764702988864772
7283,2018-03-31,KLAC,NPM,0.30048252511030127
7294,2018-06-30,KLAC,NPM,0.325949248787855
7314,2018-09-30,KLAC,NPM,0.3621681942081481
7317,2018-12-31,KLAC,NPM,0.3295835870766802
7334,2019-03-31,KLAC,NPM,0.17563662443919728
7352,2019-06-30,KLAC,NPM,0.17310786810602058
7359,2019-09-30,KLAC,NPM,0.24516878989453902
7367,2019-12-31,KLAC,NPM,0.25211450770577154
7378,2020-03-31,KLAC,NPM,0.05509408945731774
7398,2020-06-30,KLAC,NPM,0.281758682043556
7409,2020-09-30,KLAC,NPM,0.2733403959392183
7422,2020-12-31,KLAC,NPM,0.2769757764088026
7428,2021-03-31,KLAC,NPM,0.31461608528345864
7436,2021-06-30,KLAC,NPM,0.3287393058633446
7450,2021-09-30,KLAC,NPM,0.5127159596859256
7463,2021-12-31,KLAC,NPM,0.30495403017049005
7477,2022-03-31,KLAC,NPM,0.319211631528447
7482,2022-06-30,KLAC,NPM,0.32386752288840925
7503,2022-09-30,KLAC,NPM,0.3765900608715824
7510,2022-12-31,KLAC,NPM,0.3280268321152912
7524,2023-03-31,KLAC,NPM,0.2868678389613123
7533,2023-06-30,KLAC,NPM,0.2907066552816248
7547,2023-09-30,KLAC,NPM,0.3092985436528664
7564,2023-12-31,KLAC,NPM,0.23425741316091922
7574,2024-03-31,KLAC,NPM,0.25538902033675087
7584,2024-06-30,KLAC,NPM,0.3259432506492009
7598,2024-09-30,KLAC,NPM,0.3328655120584218
7606,2024-12-31,KLAC,NPM,0.2679775523741644
7622,2025-03-31,KLAC,NPM,0.35533976335189776
6543,2000-06-30,LRCX,NPM,0.20402922376381555
6553,2000-09-30,LRCX,NPM,0.15296927837867239
6554,2000-12-31,LRCX,NPM,0.14862076499194873
6566,2001-03-31,LRCX,NPM,0.10537453294585138
6571,2001-06-30,LRCX,NPM,-0.7671664019640353
6586,2001-09-30,LRCX,NPM,-0.026267742505447906
6587,2001-12-31,LRCX,NPM,-0.19930702658070093
6602,2002-03-31,LRCX,NPM,0.00956095182962128
6607,2002-06-30,LRCX,NPM,-0.17222727676193858
6614,2002-09-30,LRCX,NPM,-0.0694309437019036
6624,2002-12-31,LRCX,NPM,0.00801326333241227
6635,2003-03-31,LRCX,NPM,0.004260687804382574
6643,2003-06-30,LRCX,NPM,0.019877905914469654
6647,2003-09-30,LRCX,NPM,0.026047959594640194
6658,2003-12-31,LRCX,NPM,0.03337197401675126
6666,2004-03-31,LRCX,NPM,0.08288048181094458
6679,2004-06-30,LRCX,NPM,0.15976782008180307
6694,2004-09-30,LRCX,NPM,0.2139201857232409
6703,2004-12-31,LRCX,NPM,0.22015271195365982
6707,2005-03-31,LRCX,NPM,0.17018237403996714
6724,2005-06-30,LRCX,NPM,0.1880503269100849
6734,2005-09-30,LRCX,NPM,0.15422225130645328
6744,2005-12-31,LRCX,NPM,0.21710840346690113
6751,2006-03-31,LRCX,NPM,0.19737645254136157
6755,2006-06-30,LRCX,NPM,0.23240093151393845
6769,2006-09-30,LRCX,NPM,0.30364319550221963
6785,2006-12-31,LRCX,NPM,0.2641711398800126
6787,2007-03-31,LRCX,NPM,0.2533424577483199
6804,2007-06-30,LRCX,NPM,0.2508861210960931
6808,2007-09-30,LRCX,NPM,0.2170368714953237
6819,2007-12-31,LRCX,NPM,0.18852241447109713
6830,2008-03-31,LRCX,NPM,0.16865805379514834
6842,2008-06-30,LRCX,NPM,0.12748692948989684
6850,2008-09-30,LRCX,NPM,0.020149377442598232
6866,2008-12-31,LRCX,NPM,-0.08529016368569806
6877,2009-03-31,LRCX,NPM,-1.137301332477123
6886,2009-06-30,LRCX,NPM,-0.4063573409746331
6894,2009-09-30,LRCX,NPM,0.05272988686163467
6905,2009-12-31,LRCX,NPM,0.14281081169844162
6912,2010-03-31,LRCX,NPM,0.19012015557167533
6931,2010-06-30,LRCX,NPM,0.2013508052047422
6935,2010-09-30,LRCX,NPM,0.24038993688839694
6947,2010-12-31,LRCX,NPM,0.25479778664406455
6961,2011-03-31,LRCX,NPM,0.22524153768383376
6968,2011-06-30,LRCX,NPM,0.16745343861450124
6980,2011-09-30,LRCX,NPM,0.10557642452780276
7000,2011-12-31,LRCX,NPM,0.056871713292042034
7008,2012-03-31,LRCX,NPM,0.06920591658686932
7012,2012-06-30,LRCX,NPM,0.02435785789968914
7025,2012-09-30,LRCX,NPM,0.003052196081544799
7044,2012-12-31,LRCX,NPM,0.0074434942605641164
7051,2013-03-31,LRCX,NPM,0.022482389031964853
7058,2013-06-30,LRCX,NPM,0.08690507334108014
7070,2013-09-30,LRCX,NPM,0.08423746796984215
7081,2013-12-31,LRCX,NPM,0.13349807940605396
7093,2014-03-31,LRCX,NPM,0.13393927938262593
7111,2014-06-30,LRCX,NPM,0.18689586858392518
7120,2014-09-30,LRCX,NPM,0.12242703719645114
7133,2014-12-31,LRCX,NPM,0.14359204084265983
7141,2015-03-31,LRCX,NPM,0.1480514708257107
7153,2015-06-30,LRCX,NPM,0.08861459324814193
7166,2015-09-30,LRCX,NPM,0.1804195262252327
7173,2015-12-31,LRCX,NPM,0.15641857717879756
7190,2016-03-31,LRCX,NPM,0.10916666349582019
7202,2016-06-30,LRCX,NPM,0.16746137941783437
7208,2016-09-30,LRCX,NPM,0.16162210804946525
7230,2016-12-31,LRCX,NPM,0.17680028518317228
7237,2017-03-31,LRCX,NPM,0.26681259705802474
7242,2017-06-30,LRCX,NPM,0.2244967497644896
7259,2017-09-30,LRCX,NPM,0.23836022177923766
7268,2017-12-31,LRCX,NPM,-0.0038573086408750725
7284,2018-03-31,LRCX,NPM,0.26928389777031686
7302,2018-06-30,LRCX,NPM,0.3266697121622763
7307,2018-09-30,LRCX,NPM,0.22884200436694524
7318,2018-12-31,LRCX,NPM,0.2254969233031788
7335,2019-03-31,LRCX,NPM,0.22442772753959742
7348,2019-06-30,LRCX,NPM,0.2294753355043121
7357,2019-09-30,LRCX,NPM,0.21507092706162217
7373,2019-12-31,LRCX,NPM,0.1991522356678012
7385,2020-03-31,LRCX,NPM,0.22957950971091917
7395,2020-06-30,LRCX,NPM,0.2495368685580673
7405,2020-09-30,LRCX,NPM,0.25918484898082517
7413,2020-12-31,LRCX,NPM,0.2514957741613205
7426,2021-03-31,LRCX,NPM,0.2783828795416636
7445,2021-06-30,LRCX,NPM,0.27614175407141645
7452,2021-09-30,LRCX,NPM,0.2740744784775808
7461,2021-12-31,LRCX,NPM,0.28269267714694823
7472,2022-03-31,LRCX,NPM,0.25164367394867915
7485,2022-06-30,LRCX,NPM,0.2618299905051667
7501,2022-09-30,LRCX,NPM,0.28101005080485864
7514,2022-12-31,LRCX,NPM,0.27825443873874506
7521,2023-03-31,LRCX,NPM,0.2103614123433385
7531,2023-06-30,LRCX,NPM,0.25022534832724663
7548,2023-09-30,LRCX,NPM,0.25484842027511284
7566,2023-12-31,LRCX,NPM,0.2539117181652462
7575,2024-03-31,LRCX,NPM,0.25459634464531716
7583,2024-06-30,LRCX,NPM,0.2635361372199508
7594,2024-09-30,LRCX,NPM,0.26786238692353315
7615,2024-12-31,LRCX,NPM,0.2721675521309529
7617,2025-03-31,LRCX,NPM,0.2819105223852929
6551,2000-09-30,MU,NPM,0.1536440867426783
6552,2000-09-30,MU,NPM,0.2827406427515368
6558,2000-12-31,MU,NPM,0.19221743164328986
6564,2001-03-31,MU,NPM,-0.08285633855681712
6576,2001-06-30,MU,NPM,-0.38298912379322986
6579,2001-09-30,MU,NPM,-1.1982094524255673
6593,2001-12-31,MU,NPM,-0.6272705826845955
6596,2002-03-31,MU,NPM,-0.04706610930484595
6606,2002-06-30,MU,NPM,-0.03137966804979253
6617,2002-09-30,MU,NPM,-0.7840909090909091
6619,2002-12-31,MU,NPM,-0.46110056925996207
6627,2003-03-31,MU,NPM,-0.7887898089171974
6642,2003-06-30,MU,NPM,-0.29329875801828853
6653,2003-09-30,MU,NPM,-0.13866066404051772
6659,2003-12-31,MU,NPM,0.0009934971098265895
6674,2004-03-31,MU,NPM,-0.028557013118062562
6684,2004-06-30,MU,NPM,0.0813932664756447
6692,2004-09-30,MU,NPM,0.0786242852337706
6695,2004-12-31,MU,NPM,0.12290724430691105
6713,2005-03-31,MU,NPM,0.09014450646073859
6718,2005-06-30,MU,NPM,-0.12132422690191615
6731,2005-09-30,MU,NPM,0.0342661790427731
6746,2005-12-31,MU,NPM,0.04596857100895873
6753,2006-03-31,MU,NPM,0.15755102040816327
6759,2006-06-30,MU,NPM,0.0674388478244304
6771,2006-09-30,MU,NPM,0.0463981353339646
6781,2006-12-31,MU,NPM,0.07516339869281045
6793,2007-03-31,MU,NPM,-0.036440084092501754
6802,2007-06-30,MU,NPM,-0.17387944358578053
6816,2007-12-31,MU,NPM,-0.10995128740431455
6817,2007-12-31,MU,NPM,-0.17068403908794788
6831,2008-03-31,MU,NPM,-0.5717439293598234
6844,2008-06-30,MU,NPM,-0.157543391188251
6862,2008-12-31,MU,NPM,-0.5035663338088445
6863,2008-12-31,MU,NPM,-0.23740510697032435
6875,2009-03-31,MU,NPM,-0.756294058408862
6883,2009-06-30,MU,NPM,-0.26220614828209765
6897,2009-09-30,MU,NPM,-0.06758832565284179
6904,2009-12-31,MU,NPM,0.11724137931034483
6916,2010-03-31,MU,NPM,0.18612952575216726
6926,2010-06-30,MU,NPM,0.4104020979020979
6932,2010-09-30,MU,NPM,0.1371841155234657
6944,2010-12-31,MU,NPM,0.06882770870337478
6959,2011-03-31,MU,NPM,0.03190075321222862
6972,2011-06-30,MU,NPM,0.03506311360448808
6983,2011-09-30,MU,NPM,-0.0630841121495327
6998,2011-12-31,MU,NPM,-0.08947368421052632
7010,2012-03-31,MU,NPM,-0.10836961780358007
7016,2012-06-30,MU,NPM,-0.14732965009208104
7024,2012-09-30,MU,NPM,-0.1237901171676006
7034,2012-12-31,MU,NPM,-0.1499454743729553
7049,2013-03-31,MU,NPM,-0.13763233878729547
7065,2013-06-30,MU,NPM,0.018550474547023296
7067,2013-09-30,MU,NPM,0.6007738304607808
7085,2013-12-31,MU,NPM,0.08857001484413657
7098,2014-03-31,MU,NPM,0.17798879961042124
7110,2014-06-30,MU,NPM,0.2024108488196886
7117,2014-09-30,MU,NPM,0.2720605630470783
7131,2014-12-31,MU,NPM,0.21933085501858737
7137,2015-03-31,MU,NPM,0.2241958713394143
7150,2015-06-30,MU,NPM,0.12743316895925252
7165,2015-09-30,MU,NPM,0.13083333333333333
7181,2015-12-31,MU,NPM,0.061492537313432835
7193,2016-03-31,MU,NPM,-0.03306066802999318
7207,2016-06-30,MU,NPM,-0.07418909592822637
7214,2016-09-30,MU,NPM,-0.052844264843021446
7229,2016-12-31,MU,NPM,0.04534005037783375
7235,2017-03-31,MU,NPM,0.1923407917383821
7247,2017-06-30,MU,NPM,0.29590370104204095
7264,2017-09-30,MU,NPM,0.3857934180514826
7279,2017-12-31,MU,NPM,0.3936498603557254
7282,2018-03-31,MU,NPM,0.4501428377091552
7298,2018-06-30,MU,NPM,0.49031678850840066
7313,2018-09-30,MU,NPM,0.5124407582938388
7325,2018-12-31,MU,NPM,0.4161506381903197
7332,2019-03-31,MU,NPM,0.2774635818337618
7344,2019-06-30,MU,NPM,0.17543859649122806
7362,2019-09-30,MU,NPM,0.11519507186858316
7370,2019-12-31,MU,NPM,0.09545101088646968
7383,2020-03-31,MU,NPM,0.08442776735459662
7399,2020-06-30,MU,NPM,0.14766458256712026
7404,2020-09-30,MU,NPM,0.16314398943196828
7421,2020-12-31,MU,NPM,0.1390957907500433
7435,2021-03-31,MU,NPM,0.0966966003848621
7447,2021-06-30,MU,NPM,0.23376448396658583
7458,2021-09-30,MU,NPM,0.3287406333091612
7460,2021-12-31,MU,NPM,0.29998699102380644
7473,2022-03-31,MU,NPM,0.2906498844079116
7483,2022-06-30,MU,NPM,0.30386484610043973
7494,2022-09-30,MU,NPM,0.22459732048773146
7520,2022-12-31,MU,NPM,-0.04504283965728274
7527,2023-03-31,MU,NPM,-0.6295694557270511
7535,2023-06-30,MU,NPM,-0.5042643923240938
7542,2023-09-30,MU,NPM,-0.3566084788029925
7568,2023-12-31,MU,NPM,-0.26110876005078293
7571,2024-03-31,MU,NPM,0.13616071428571427
7586,2024-06-30,MU,NPM,0.04874467772720599
7603,2024-09-30,MU,NPM,0.11445161290322581
7610,2024-12-31,MU,NPM,0.21472040417958435
7627,2025-03-31,MU,NPM,0.19657270582391656
6542,2000-06-30,ONTO,NPM,0.428735689646553
6546,2000-09-30,ONTO,NPM,0.22532354253722262
6562,2000-12-31,ONTO,NPM,0.2209289142511621
6569,2001-03-31,ONTO,NPM,0.1996335198455548
6577,2001-06-30,ONTO,NPM,0.17831774081774082
6583,2001-09-30,ONTO,NPM,0.057046088457962545
6594,2001-12-31,ONTO,NPM,0.06192124216630811
6597,2002-03-31,ONTO,NPM,0.03713241402226283
6603,2002-06-30,ONTO,NPM,0.05000762311327946
6618,2002-09-30,ONTO,NPM,-0.20336864267386012
6620,2002-12-31,ONTO,NPM,0.032533645406670565
6628,2003-03-31,ONTO,NPM,0.012064805239572561
6645,2003-06-30,ONTO,NPM,0.020529753786519275
6655,2003-09-30,ONTO,NPM,0.03281812407368198
6672,2004-03-31,ONTO,NPM,0.05309845863479081
6681,2004-06-30,ONTO,NPM,0.05176794410332416
6693,2004-09-30,ONTO,NPM,0.0730191357118387
6701,2004-12-31,ONTO,NPM,0.10043488212405585
6714,2005-03-31,ONTO,NPM,0.09047577779703614
6720,2005-06-30,ONTO,NPM,0.07585548857180031
6728,2005-09-30,ONTO,NPM,0.08702361468318916
6741,2005-12-31,ONTO,NPM,0.057472402356318994
6743,2005-12-31,ONTO,NPM,0.011272229822161422
6758,2006-06-30,ONTO,NPM,-0.3688143682491836
6766,2006-09-30,ONTO,NPM,0.14095463204684963
6772,2006-09-30,ONTO,NPM,0.13875803734140219
6780,2006-12-31,ONTO,NPM,0.15405236678785209
6795,2007-03-31,ONTO,NPM,0.1150632806683762
6799,2007-06-30,ONTO,NPM,0.1142049025769956
6814,2007-09-30,ONTO,NPM,0.04411811449095706
6825,2007-12-31,ONTO,NPM,-0.016696335399914063
6832,2008-03-31,ONTO,NPM,-0.044235420585864015
6846,2008-06-30,ONTO,NPM,-0.051671178675551856
6851,2008-09-30,ONTO,NPM,-0.011491304570871596
6861,2008-12-31,ONTO,NPM,-14.950511322132943
6868,2009-03-31,ONTO,NPM,-0.9089594069252328
6884,2009-06-30,ONTO,NPM,-0.5622188905547226
6898,2009-09-30,ONTO,NPM,-0.20724389198456922
6913,2010-03-31,ONTO,NPM,-0.2113742437337943
6922,2010-06-30,ONTO,NPM,0.0503421791147654
6940,2010-09-30,ONTO,NPM,0.13470806014602163
6946,2010-12-31,ONTO,NPM,0.17015461651663705
6963,2011-03-31,ONTO,NPM,0.1768898927996149
6965,2011-06-30,ONTO,NPM,0.13318445028557876
6981,2011-09-30,ONTO,NPM,0.1349746813340318
6990,2011-12-31,ONTO,NPM,0.1428243924805135
6991,2011-12-31,ONTO,NPM,0.12791427330211902
7001,2012-03-31,ONTO,NPM,0.04073596009538603
7020,2012-06-30,ONTO,NPM,0.11266555409579945
7022,2012-09-30,ONTO,NPM,0.10717273780409318
7035,2012-12-31,ONTO,NPM,0.5340061511261718
7053,2013-03-31,ONTO,NPM,0.00943577430972389
7064,2013-06-30,ONTO,NPM,0.016478864065654922
7068,2013-09-30,ONTO,NPM,0.00572155117609663
7087,2013-12-31,ONTO,NPM,0.0461728672586265
7094,2014-03-31,ONTO,NPM,-0.017383370549112823
7103,2014-06-30,ONTO,NPM,-0.10256171835045795
7124,2014-09-30,ONTO,NPM,-0.021252129471890972
7128,2014-12-31,ONTO,NPM,0.030126434232017905
7146,2015-03-31,ONTO,NPM,0.035153129161118506
7155,2015-06-30,ONTO,NPM,0.10135203309454142
7164,2015-09-30,ONTO,NPM,0.12283905319384951
7176,2015-12-31,ONTO,NPM,0.056466302367941715
7186,2016-03-31,ONTO,NPM,0.2564107280821162
7199,2016-06-30,ONTO,NPM,0.12122613674423055
7219,2016-09-30,ONTO,NPM,0.15064648529387908
7227,2016-12-31,ONTO,NPM,0.1132850062874473
7251,2017-06-30,ONTO,NPM,0.11784966792465268
7260,2017-09-30,ONTO,NPM,0.25954871488344294
7266,2017-09-30,ONTO,NPM,0.13635824260583226
7280,2017-12-31,ONTO,NPM,-0.013381934388575423
7285,2018-03-31,ONTO,NPM,0.20698807048265294
7297,2018-06-30,ONTO,NPM,0.1896974546956477
7315,2018-09-30,ONTO,NPM,0.1189270585120466
7323,2018-12-31,ONTO,NPM,0.1287352660082829
7339,2019-03-31,ONTO,NPM,0.12441700059121066
7347,2019-06-30,ONTO,NPM,0.08983759002454846
7355,2019-09-30,ONTO,NPM,0.10423452768729642
7374,2019-12-31,ONTO,NPM,-0.14724862721677534
7386,2020-03-31,ONTO,NPM,-0.03147332914070093
7393,2020-06-30,ONTO,NPM,0.055013783086818625
7401,2020-09-30,ONTO,NPM,0.06396451949530405
7414,2020-12-31,ONTO,NPM,0.12837140941673972
7430,2021-03-31,ONTO,NPM,0.14244531217693868
7440,2021-06-30,ONTO,NPM,0.18124796392725467
7453,2021-09-30,ONTO,NPM,0.1817048791309593
7475,2022-03-31,ONTO,NPM,0.20712715605112478
7489,2022-06-30,ONTO,NPM,0.2209654029417858
7495,2022-09-30,ONTO,NPM,0.20122117748039484
7516,2022-12-31,ONTO,NPM,0.20536630836214323
7517,2022-12-31,ONTO,NPM,0.2614364117345126
7541,2023-06-30,ONTO,NPM,0.1459493384881882
7553,2023-09-30,ONTO,NPM,0.13582150612077917
7554,2023-09-30,ONTO,NPM,0.17320751984940994
7561,2023-12-31,ONTO,NPM,0.13848832108783857
7579,2024-03-31,ONTO,NPM,0.20473593595693174
7585,2024-06-30,ONTO,NPM,0.2185022717237452
7600,2024-09-30,ONTO,NPM,0.2103445541413901
7607,2024-12-31,ONTO,NPM,0.18495561474431593
7624,2025-03-31,ONTO,NPM,0.24041004174684086
